id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
1244,1664751782424190977,"https://twitter.com/Masmas_NewJeans/statuses/1664751782424190977","https://twitter.com/Masmas_NewJeans/statuses/1664751782424190977","Masmas_NewJeans","RT @PBIDI: #6 Aksi Damai Nasional 08 Mei 2023 , Lanjutkan!! Genderang kita tabuh di tahap tingkat 2 Paripurna Fraksi yang makan menentukani…","#6 Aksi Damai Nasional 08 Mei 2023 , Lanjutkan!! Genderang kita tabuh di tahap tingkat 2 Paripurna Fraksi yang makan menentukani AKAN DITUNDA   Ayo Sejawat, Jangan sampai baru akan sadar jika RUU Kesehatan disahkan bhw setiap Tindakan kita adalah KESALAHAN yg ditunggu PIHAK lain https://t.co/9UkI4Yj5UZ","2023-06-02 17:52:09","Twitter for Android",0,31,"in","","retweet","",0,0,"PBIDI",312381156,1664471076527828993,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1245,1664751721732603909,"https://twitter.com/Masmas_NewJeans/statuses/1664751721732603909","https://twitter.com/Masmas_NewJeans/statuses/1664751721732603909","Masmas_NewJeans","RT @choliteBK: @PBIDI Siap putihkan jakarta 5 juni 2023  #StopPembahasanRUUKesehatan","@PBIDI Siap putihkan jakarta 5 juni 2023  #StopPembahasanRUUKesehatan","2023-06-02 17:51:54","Twitter for Android",0,2,"in","","retweet","",0,0,"choliteBK",757353427491971072,1664628498886184960,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1246,1664751694318796800,"https://twitter.com/Masmas_NewJeans/statuses/1664751694318796800","https://twitter.com/Masmas_NewJeans/statuses/1664751694318796800","Masmas_NewJeans","RT @TunggalSRegar: @PBIDI Nah gini. Mulai sekarang semoga @PBIDI gak diam kalau ada isu soal kesehatan masyarakat Indonesia.  Soal RUU inip…","@PBIDI Nah gini. Mulai sekarang semoga @PBIDI gak diam kalau ada isu soal kesehatan masyarakat Indonesia.  Soal RUU inipun masih banyak masyarakat yang dukung sikap @PBIDI","2023-06-02 17:51:48","Twitter for Android",0,1,"in","","retweet","",0,0,"TunggalSRegar",3016284110,1664602815434743811,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1247,1664751653638094852,"https://twitter.com/Masmas_NewJeans/statuses/1664751653638094852","https://twitter.com/Masmas_NewJeans/statuses/1664751653638094852","Masmas_NewJeans","RT @PBIDI: #7 Aksi Damai Nasional 08 Mei 2023  …. Ini bukan soal uang !!!!!!  ….. ini bukan soal jual beli pelayanan !!!!!!  Ini Soal Tegak…","#7 Aksi Damai Nasional 08 Mei 2023  …. Ini bukan soal uang !!!!!!  ….. ini bukan soal jual beli pelayanan !!!!!!  Ini Soal Tegaknya Marwah Profesi Kita !!!!!   Saatnya kita Tentukan di 5 Juni 2023 PUTIHKAN JAKARTA …!!!!   #StopPembahasanRUUKesehatan https://t.co/pKAGxDy3Jt","2023-06-02 17:51:38","Twitter for Android",0,41,"in","","retweet","",0,0,"PBIDI",312381156,1664594908647403520,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1248,1664748030489415680,"https://twitter.com/idhoen/statuses/1664748030489415680","https://twitter.com/idhoen/statuses/1664748030489415680","idhoen","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 17:37:14","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,154757025,"https://pbs.twimg.com/profile_images/1461314940229193733/jcm6oTUN_normal.jpg",6062,592,10914,"2010-06-11 23:33:45","Mom of 2 handsome special need boys. Forensic medicine is my passion. Twitteran sesempatnya. RT like tak berarti setuju. Calling me doc means u r my patient👀😝","depok","",
1249,1664748000357351429,"https://twitter.com/idhoen/statuses/1664748000357351429","https://twitter.com/idhoen/statuses/1664748000357351429","idhoen","RT @irasjafii: @0jenry1 @TheDent10558027 @BudiGSadikin @KemenkesRI @KemenkeuRI @PBIDI @PNS_Ababil Ingat untuk daerah ada syair umum: sesuai…","@0jenry1 @TheDent10558027 @BudiGSadikin @KemenkesRI @KemenkeuRI @PBIDI @PNS_Ababil Ingat untuk daerah ada syair umum: sesuai dengan kapasitas fiskal daerah","2023-06-02 17:37:07","Twitter for Android",0,4,"in","","retweet","",0,0,"irasjafii",51937357,1664576987523055616,154757025,"https://pbs.twimg.com/profile_images/1461314940229193733/jcm6oTUN_normal.jpg",6062,592,10914,"2010-06-11 23:33:45","Mom of 2 handsome special need boys. Forensic medicine is my passion. Twitteran sesempatnya. RT like tak berarti setuju. Calling me doc means u r my patient👀😝","depok","",
1250,1664745250722570240,"https://twitter.com/choliteBK/statuses/1664745250722570240","https://twitter.com/choliteBK/statuses/1664745250722570240","choliteBK","RT @nirwan_anestesi: Lagu ini kembali viral setelah dinyanyikan Pak Surya Paloh Ketua Partai @NasDem  Mungkin bisa duet nich kapan-2 😅😅😅🤭 A…","Lagu ini kembali viral setelah dinyanyikan Pak Surya Paloh Ketua Partai @NasDem  Mungkin bisa duet nich kapan-2 😅😅😅🤭 Ayo Pak Surya mungkin bisa Terima para pimpinan organisasi profesi @PBIDI @depkominfopdgi @DPPPPNI @IkatanBidan @PP_IAI utk menyampaikan aspirasi tenaga… https://t.co/dZ3e0B2t1K https://t.co/xQZrGKyVLN","2023-06-02 17:26:11","Twitter for Android",0,4,"in","","retweet","",0,0,"nirwan_anestesi",103910267,1664320647093436417,757353427491971072,"https://pbs.twimg.com/profile_images/1118929485468856320/51Spt7bl_normal.jpg",205,132,43,"2016-07-24 19:15:02","","","",
1251,1664745198885167106,"https://twitter.com/choliteBK/statuses/1664745198885167106","https://twitter.com/choliteBK/statuses/1664745198885167106","choliteBK","RT @PBIDI: #8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..…","#8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..!!!!  PUTIHKAN JAKARTA !!!! 05 JUNI 2023   #StopPembahasanRUUKesehatan  #SatuOPHargaMati #HakIMUNITASadalahKeharusan https://t.co/cpZrB8zRKa","2023-06-02 17:25:59","Twitter for Android",0,39,"in","","retweet","",0,0,"PBIDI",312381156,1664682014124146689,757353427491971072,"https://pbs.twimg.com/profile_images/1118929485468856320/51Spt7bl_normal.jpg",205,132,43,"2016-07-24 19:15:02","","","",
1252,1664741980885188611,"https://twitter.com/perangutan23/statuses/1664741980885188611","https://twitter.com/perangutan23/statuses/1664741980885188611","perangutan23","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 17:13:12","Twitter for iPhone",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,1017066291218116609,"https://pbs.twimg.com/profile_images/1627482305525854209/N7miwVnF_normal.jpg",125170,2521,2442,"2018-07-11 11:21:14","Allahummaghfirlahum warhamhum. Hanya kasih&kekuatan Penguasa Hakiki Alam&Kehidupan. Was One of Soldiers..dijanjikan Surga Pembukaan UUD & Bhinneka Tunggal Ika.","Indonesia","",
1253,1664738123954425856,"https://twitter.com/Masmas_NewJeans/statuses/1664738123954425856","https://twitter.com/Masmas_NewJeans/statuses/1664738123954425856","Masmas_NewJeans","RT @PBIDI: #8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..…","#8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..!!!!  PUTIHKAN JAKARTA !!!! 05 JUNI 2023   #StopPembahasanRUUKesehatan  #SatuOPHargaMati #HakIMUNITASadalahKeharusan https://t.co/cpZrB8zRKa","2023-06-02 16:57:52","Twitter for Android",0,39,"in","","retweet","",0,0,"PBIDI",312381156,1664682014124146689,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1254,1664733580218572803,"https://twitter.com/HerminyudiP/statuses/1664733580218572803","https://twitter.com/HerminyudiP/statuses/1664733580218572803","HerminyudiP","RT @CumaDokter: @Bammke25 @TheDent10558027 @BudiGSadikin @KemenkesRI @KemenkeuRI @PBIDI poinnya bukan d situ, yg pro RUU itu selalu menaikk…","@Bammke25 @TheDent10558027 @BudiGSadikin @KemenkesRI @KemenkeuRI @PBIDI poinnya bukan d situ, yg pro RUU itu selalu menaikkan gimmick RUU bakal menaikkan kesejahteraan nakes, padahal mah ya kyk begini, semua tergantung yg pegang duit bukan dari RUU","2023-06-02 16:39:49","Twitter for Android",0,1,"in","","retweet","",0,0,"CumaDokter",1250254393795948545,1664595572865761281,1149954869400182786,"https://pbs.twimg.com/profile_images/1431863762001096706/k9UMVmtL_normal.jpg",10074,182,61,"2019-07-13 04:13:00","pencinta team sepakbola brasil // ngopi klo ada teman // bebas dari rokok //","Indonesia","",
1255,1664725810979258370,"https://twitter.com/ratu12noer/statuses/1664725810979258370","https://twitter.com/ratu12noer/statuses/1664725810979258370","ratu12noer","RT @FebyPurnama: Semoga lulus sekali ujian ya, aamiin. Sampai ketemu di rumah kita semua, Ikatan Dokter Indonesia @PBIDI","Semoga lulus sekali ujian ya, aamiin. Sampai ketemu di rumah kita semua, Ikatan Dokter Indonesia @PBIDI https://t.co/9zHg6AU3jM","2023-06-02 16:08:57","Twitter Web App",0,3,"in","","quote","",0,0,"FebyPurnama",346447224,1664698517083004930,1265082256160256000,"https://pbs.twimg.com/profile_images/1584911819541741568/FU1qhAxY_normal.jpg",122179,2320,2301,"2020-05-25 20:48:23","Agen HPAI Ciwastra Bandung yang hidup atas izinNya dan tumbuh berkat kasih keluarga","Ciwastra Bandung","",
1256,1664722237465714691,"https://twitter.com/ratu12noer/statuses/1664722237465714691","https://twitter.com/ratu12noer/statuses/1664722237465714691","ratu12noer","RT @CISDI_ID: Kira-kira poin apa aja yang bisa digunakan untuk kuatkan layanan kesehatan primer?   Nih, uraian lengkapnya.  #KawalRUUKeseha…","Kira-kira poin apa aja yang bisa digunakan untuk kuatkan layanan kesehatan primer?   Nih, uraian lengkapnya.  #KawalRUUKesehatan #SehatAdilSetara #RUUKesehatan https://t.co/mqtG8RlSHL","2023-06-02 15:54:45","Twitter Web App",0,9,"in","","retweet","",0,0,"CISDI_ID",334069024,1664594852640862209,1265082256160256000,"https://pbs.twimg.com/profile_images/1584911819541741568/FU1qhAxY_normal.jpg",122179,2320,2301,"2020-05-25 20:48:23","Agen HPAI Ciwastra Bandung yang hidup atas izinNya dan tumbuh berkat kasih keluarga","Ciwastra Bandung","",
1257,1664715954725720070,"https://twitter.com/fairuzz8/statuses/1664715954725720070","https://twitter.com/fairuzz8/statuses/1664715954725720070","fairuzz8","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 15:29:47","Twitter for iPhone",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,1210018392,"https://pbs.twimg.com/profile_images/1027998370307002368/LlaAGRHw_normal.jpg",2776,111,216,"2013-02-22 18:09:12","pernah jadi orang waras","yogyakarta","",
1258,1664710004711247872,"https://twitter.com/Masmas_NewJeans/statuses/1664710004711247872","https://twitter.com/Masmas_NewJeans/statuses/1664710004711247872","Masmas_NewJeans","RT @Marimar_Aauw: @dr_koko28 @PBIDI Lapor saja ke MKEK. Ketik laporan, tarok di kantor. Sudah keliling dunia kok prosedur tetangga sendiri…","@dr_koko28 @PBIDI Lapor saja ke MKEK. Ketik laporan, tarok di kantor. Sudah keliling dunia kok prosedur tetangga sendiri tidak tau.  Kami saja terhadap anak² muda yg beda etika dan pengen punya etik sendiri jadi ga harus 1 organisasi profesi, cuma bisa lapor ke Maha Kuasa.  Wallahu\'alam.","2023-06-02 15:06:08","Twitter Web App",0,25,"in","","retweet","",0,0,"Marimar_Aauw",1299360593703395329,1664626985052819456,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1259,1664700480046485523,"https://twitter.com/SaintChyril/statuses/1664700480046485523","https://twitter.com/SaintChyril/statuses/1664700480046485523","SaintChyril","RT @PBIDI: #7 Aksi Damai Nasional 08 Mei 2023  …. Ini bukan soal uang !!!!!!  ….. ini bukan soal jual beli pelayanan !!!!!!  Ini Soal Tegak…","#7 Aksi Damai Nasional 08 Mei 2023  …. Ini bukan soal uang !!!!!!  ….. ini bukan soal jual beli pelayanan !!!!!!  Ini Soal Tegaknya Marwah Profesi Kita !!!!!   Saatnya kita Tentukan di 5 Juni 2023 PUTIHKAN JAKARTA …!!!!   #StopPembahasanRUUKesehatan https://t.co/pKAGxDy3Jt","2023-06-02 14:28:17","Twitter for Android",0,41,"in","","retweet","",0,0,"PBIDI",312381156,1664594908647403520,179786090,"https://pbs.twimg.com/profile_images/1624325043672195072/rmiEQC6S_normal.jpg",132709,343,3726,"2010-08-17 23:07:25","I don\'t necessarily agree with everything I say -Marshall McLuhan-","","",
1260,1664700451152097281,"https://twitter.com/SaintChyril/statuses/1664700451152097281","https://twitter.com/SaintChyril/statuses/1664700451152097281","SaintChyril","RT @PBIDI: #8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..…","#8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..!!!!  PUTIHKAN JAKARTA !!!! 05 JUNI 2023   #StopPembahasanRUUKesehatan  #SatuOPHargaMati #HakIMUNITASadalahKeharusan https://t.co/cpZrB8zRKa","2023-06-02 14:28:10","Twitter for Android",0,39,"in","","retweet","",0,0,"PBIDI",312381156,1664682014124146689,179786090,"https://pbs.twimg.com/profile_images/1624325043672195072/rmiEQC6S_normal.jpg",132709,343,3726,"2010-08-17 23:07:25","I don\'t necessarily agree with everything I say -Marshall McLuhan-","","",
1261,1664699323018358784,"https://twitter.com/LailyShey/statuses/1664699323018358784","https://twitter.com/LailyShey/statuses/1664699323018358784","LailyShey","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 14:23:41","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,2657525048,"https://pbs.twimg.com/profile_images/724929677027098626/0S1Ede8X_normal.jpg",196687,1341,1478,"2014-07-18 15:28:55","strive to be better","","",
1262,1664698517083004930,"https://twitter.com/FebyPurnama/statuses/1664698517083004930","https://twitter.com/FebyPurnama/statuses/1664698517083004930","FebyPurnama","Semoga lulus sekali ujian ya, aamiin. Sampai ketemu di rumah kita semua, Ikatan Dokter Indonesia @PBIDI https://t.co/9zHg6AU3jM","Semoga lulus sekali ujian ya, aamiin. Sampai ketemu di rumah kita semua, Ikatan Dokter Indonesia @PBIDI https://t.co/9zHg6AU3jM","2023-06-02 14:20:29","Twitter for Android",10,3,"in","dok tolong bantu doanya utk kami yg besok mau cbt ukmppd, supaya dilancarkan dan dimudahkan ngerjain soal; lulus osce &amp; cbt oneshot semuanya.. Aamiiin.. Semoga doa baiknya berbalik ke yg mendoakan 🩵😇🙏","quote","BaseAnakFK",1426471735734411266,1664580114825506816,"",0,0,346447224,"https://pbs.twimg.com/profile_images/1618882311612923907/FRPYHlbc_normal.jpg",42158,1115,3363,"2011-08-01 04:25:31","Indonesia based Neurologist  ,🧠 Himawari 🌻  وَوَجَدَكَ ضَاۤلًّا فَهَدٰىۖ  He found you lost, and guided you (Ad-Dhuhaa ayat 7)","Bandung, Indonesia","",
1263,1664697403155402752,"https://twitter.com/Syaiful14742/statuses/1664697403155402752","https://twitter.com/Syaiful14742/statuses/1664697403155402752","Syaiful14742","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 14:16:04","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,1334205045978456064,"https://pbs.twimg.com/profile_images/1398186954198454277/MphY3zvC_normal.jpg",11887,1534,1322,"2020-12-02 13:37:49","semuanya sdh ada takdirnya. sebisa mungkin bikin orang tersenyum, senyum itu ibadah. yg follow langsung sy folbek. ⛔PORN, ⛔ LGBT ⛔SYIAH","","",
1264,1664696223536762895,"https://twitter.com/Hartono1008/statuses/1664696223536762895","https://twitter.com/Hartono1008/statuses/1664696223536762895","Hartono1008","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 14:11:22","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,828977829744304128,"https://pbs.twimg.com/profile_images/1411375859605204998/v1PzmgyF_normal.jpg",8496,1227,524,"2017-02-07 09:44:51","ANIES FOR RI","Kalimantan Tengah, Indonesia","",
1265,1664695788042334209,"https://twitter.com/timmymalachi/statuses/1664695788042334209","https://twitter.com/timmymalachi/statuses/1664695788042334209","timmymalachi","RT @PBIDI: #8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..…","#8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..!!!!  PUTIHKAN JAKARTA !!!! 05 JUNI 2023   #StopPembahasanRUUKesehatan  #SatuOPHargaMati #HakIMUNITASadalahKeharusan https://t.co/cpZrB8zRKa","2023-06-02 14:09:39","Twitter for Android",0,39,"in","","retweet","",0,0,"PBIDI",312381156,1664682014124146689,18249099,"https://pbs.twimg.com/profile_images/1451955651421171717/RVCQauEz_normal.jpg",468565,3941,7166,"2008-12-19 14:27:35","Your Private Baker & CakeUp Artist @KlappertaartON. Sephardi. Feel free to place your order now. IG: klappertaartonlinebytimmy","Jakartangerang","",
1266,1664695541333106688,"https://twitter.com/Catatan_ali7/statuses/1664695541333106688","https://twitter.com/Catatan_ali7/statuses/1664695541333106688","Catatan_ali7","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 14:08:40","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,1133311906976952320,"https://pbs.twimg.com/profile_images/1653433298381864960/VBJywCZa_normal.jpg",216835,7144,20169,"2019-05-28 05:59:49","Be truthful, gentle, and fearless","Klaten, Jawa Tengah","",
1267,1664695341457854481,"https://twitter.com/rofiqnur/statuses/1664695341457854481","https://twitter.com/rofiqnur/statuses/1664695341457854481","rofiqnur","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 14:07:52","Twitter Web App",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,186912232,"https://pbs.twimg.com/profile_images/1147926384041312256/S9XGOwa7_normal.jpg",26720,252,397,"2010-09-04 14:58:22","casual man - nowhere but everywhere","Depok, Jawa Barat","",
1268,1664694283943792644,"https://twitter.com/AlterJasund_EX/statuses/1664694283943792644","https://twitter.com/AlterJasund_EX/statuses/1664694283943792644","AlterJasund_EX","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 14:03:40","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,1443485737194700800,"https://pbs.twimg.com/profile_images/1443487969369726976/ZljZohx__normal.jpg",3376,48,35,"2021-09-30 04:00:13","My alter...","","",
1269,1664694274292678656,"https://twitter.com/DatukPanduto_/statuses/1664694274292678656","https://twitter.com/DatukPanduto_/statuses/1664694274292678656","DatukPanduto_","RT @PBIDI: #8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..…","#8 Aksi Damai Nasional 08 Mei 2023   Sesuai janji Kami , jika RUU ini tetap dibahas maka kami akan datang Jumlah lebih banyak ..!!!!  PUTIHKAN JAKARTA !!!! 05 JUNI 2023   #StopPembahasanRUUKesehatan  #SatuOPHargaMati #HakIMUNITASadalahKeharusan https://t.co/cpZrB8zRKa","2023-06-02 14:03:38","Twitter Web App",0,39,"in","","retweet","",0,0,"PBIDI",312381156,1664682014124146689,1184749821573259264,"https://pbs.twimg.com/profile_images/1513732410718191621/uyx3k7UO_normal.jpg",14152,1605,1598,"2019-10-17 04:36:08","Account will be auto-deactivated when Jae steps down l Alumni des Goethe-Institut l Indonesisch l Deutsch l Englisch l Malaysisch l Minangkabauisch l Javanisch","Düsseldorf, Deutschland","",
1270,1664692469823590400,"https://twitter.com/vanc1Bozz/statuses/1664692469823590400","https://twitter.com/vanc1Bozz/statuses/1664692469823590400","vanc1Bozz","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 13:56:27","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,1622484956151975937,"https://pbs.twimg.com/profile_images/1666395937605038081/d9-OOaZ4_normal.jpg",6961,3396,3920,"2023-02-06 01:39:50","No Porno No DM No Judi No HOAX No Cebong #OposisiTanpaLendir","","",
1271,1664691937503313922,"https://twitter.com/InKurtUtero/statuses/1664691937503313922","https://twitter.com/InKurtUtero/statuses/1664691937503313922","InKurtUtero","RT @TheDent10558027: Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @…","Si @BudiGSadikin @KemenkesRI ngegas dengan janji janji PPDS gratis dan ini itu dalam RUU Kesehatan Omnibuslaw...kata @KemenkeuRI: DUITNYA NGGAK ADA 😂😂😂😂 NGEBOHONG demi Cukong RS swasta, cukong universitas swasta dan dokter. Ujungnya dagang kesehatan dan rakyat amsyong @PBIDI https://t.co/6e7ax1B9cz","2023-06-02 13:54:21","Twitter for Android",0,125,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1664511262297034752,1603263847342559237,"https://pbs.twimg.com/profile_images/1644428639075962881/1vehk0pc_normal.jpg",45649,885,1624,"2022-12-15 00:41:18","#OposisiTanpaLendir","Manchester, England","",
